query,title,url,source,published_date,collected_at,search_intent,is_state_and_cities,is_noise,row_type,real_url
fake account Arunachal Pradesh,"Fact Check: CDS Anil Chauhan Did Not Make A Statement About Surrendering Ladakh And Arunachal Pradesh To China, Viral Video Is Deepfake - Vishvas News",https://news.google.com/rss/articles/CBMiiwJBVV95cUxPcWNHakdDWHdoSTcwQTZJeDBpaFJjUEEwWXlOMmZiaFNBTHdIOVFyX3BvckQyamU2RUt1OTlPLXRNdmV0ZEhWaUVGM1M4Z09Bd0g1Q3NDZWVBOG1MeDBVRlRGc29neWVGN3d1Q21acU82WEZ1WlZkZkRadXRZT1otb3dCdW9mOHJzUmg5dlZzRVRfQkphTzYtLWwxYWxNMUl2QTlESzFXUFNBY0dqMTNvTV9aNGU0ZlZQM0lyMmlCaENTTmhLdGJGa25oVGtTdkJDOWFSV1lNRUMyWGZjcHpKdXZzYWFjN2FGNjQ0MTZCUDdIT18tSGFXLVJ1RlYzLXl6a1JwZF81RTJoY2c?oc=5,Vishvas News,"Thu, 04 Dec 2025 08:00:00 GMT",2026-06-14T19:58:30.802526,impersonation_identity_theft,True,False,candidate,https://www.vishvasnews.com/english/ai-check/fact-check-cds-anil-chauhan-did-not-make-a-statement-about-surrendering-ladakh-and-arunachal-pradesh-to-china-viral-video-is-deepfake/
fake account Arunachal Pradesh,Arunachal police arrest two in Naharlagun for circulating fake pornography video of local girl - India Today NE,https://news.google.com/rss/articles/CBMi-AFBVV95cUxQaGtOM3Q4bmNTLXhlc2hhcGd4QU8yd0Z3bVREbzlJbnctYXRya3RIQXNxaW94OFI4VHYteTZnNUpzZFFpaV9CcjQzZFFNY2prbVpmTTMxSUxmR2Z0LS1SM0RVOHZwYUluQllQVXR5YU1jc3V4OUExdkN0XzZERHNSY1hOYTZJQnBJUkJycmtGS3lBM1Y3WmFNNkNTMWZJZ1ZWVldQZEVGc25iQ0tXUnV5SkswV3dRa2pRdHpQcWNIenV3czRvYmJVTmVraDFpeEM4dWxHRmowRzg0VC1PcGtXaEVRTTVxLTZqcG90WEF4MS1GVVE0bUU4M9IB_gFBVV95cUxQeDdiekFQMVdhUE0zc3ZIV3d2MHpYSXQwdVI0TFgyblZENWIybDJ0STViUm9mSzRzVmJMOWVBTjdEOGtYbng3UkNpbU5WOXpuUVZUTVJPWGdJRlRLd3A2XzZ4NTBmOWZyS09oMnNsSnpaTzF1cEI4MkxfdUwySmt3RVVDaFBQWnBKZFpuR3JsUnJFZUtlNVBSaU9WaU16T0l1N05yemItVkZ5UzhVTk1ha2hyMmg2eEdjbE9GTEZVX1N3dEJSS0JDSkg1MEczcC11cDkzX0lySnc4c1NYdGZHWHFSY2FsSVYtYlh5bFJUSFVJNFYtZVJjSHV1SFYyQQ?oc=5,India Today NE,"Sat, 12 Oct 2024 07:00:00 GMT",2026-06-14T19:58:30.802968,impersonation_identity_theft,True,False,candidate,https://www.indiatodayne.in/arunachal-pradesh/story/arunachal-police-arrest-two-in-naharlagun-for-circulating-fake-pornography-video-of-local-girl-1105500-2024-10-12
fake account Arunachal Pradesh,Arunachal’s Pasighat Market Flooded with Fake Cosmetics and Adulterated Pulses - India Today NE,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOQWJhSlVPQWNhYnluQkhQMDZxalpVZEtrYkxzQ09RRk11WTB0U1k2d1liNUZsN3JwU184eFlTclhVMnBOYXhNcHBhdVFOWEdMRkE5ZVR5UXB5OGgtSW9EWnA4NVlKUDNiTUgyYXRHdUJFMkI3TEc1MUthSUNSYWNSdnJsb0wwNTRSblBrejVhamZZZXZVbDlwSWVsMU1yN1VxZkdhcF95WmJQZGhXTXVjbjkwcGtoR2czdkpHTUJMbjVXTlBucm9lNW5FSFBqNTFqbngwZFQtNmRCZ9IB3wFBVV95cUxOWW5iekxGNU43YWtpU3llc3Vnb1BxUjdNcnNHbzlmZzkyVUhNN0dueG1aaDh0bldkN2RoRzBNV1pvOTA1UzFUd0lWb0xFbkFlOW9mYnFHSncyUnZOU0NDMG5wanJRWFJhdUNqRWcxNGZsdV9VZy1EcG5KUTlpWkpVam5ESkI3YS1McWV1ek80S1NjMklsY1RON2YwUEVjQ0NYM0w2S09Lc0pHYkE5azBxdmVWT1Vqb0RZZzcwcWp2MmN2dmNBSGRFcGo3LWgwUmtDZFVLYWZmdHExMHZHLS1F?oc=5,India Today NE,"Sat, 19 Oct 2019 07:00:00 GMT",2026-06-14T19:58:30.803010,impersonation_identity_theft,True,False,candidate,https://www.indiatodayne.in/arunachal-pradesh/story/arunachals-pasighat-market-flooded-fake-cosmetics-and-adulterated-pulses-409897-2019-10-19
fake account Arunachal Pradesh,"Fact Check: No, Arunachal Pradesh people are not protesting demanding rejoining China - Telugu Post",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNUlY4M1h3UnRJSWttYmxXcTZiLTlWemtWNEpEX0hRTGEzOXppcF9YbFRxUFc3U3VwUEFVbmY0ekZma2xwMzkyY3dUWFMxZVg4NEsyZUFvSHRMTnpINzhSdUNrS01LekVseWsyWHRyMjl6M0gya2tjcDJmRFFRNmlLQzNiSllaRTVpcjFfOGpTZDVHRTdLYmlrRUlXU2YxS29sVmFXZjc5UWdld9IBrwFBVV95cUxQVloybFFFS0xoRHlIYmV2c1VVSTE3ZjVQREx0amhINXZvTWNxdjlub21XNm9UaWQ3RUxUMldtZjlGTjBvMVZuMXRGRXpUdTBsMkl6QkxRQm1oUHh6R2NlZFhNZjZlcWNxMzdHaEhaNUl2anNxd1lkVWZoTTNFNXZuS1dyNmxWWFlWSXlDYjhoVllLRFBvYkdXS3EyR29Vc3VPb1U4X0hWRGdsSjYzY0FZ?oc=5,Telugu Post,"Wed, 20 May 2026 07:00:00 GMT",2026-06-14T19:58:30.803097,impersonation_identity_theft,True,False,candidate,https://www.telugupost.com/english-factcheck/arunachal-pradesh-ilp-protest-not-pro-china-fake-news-1614379
social media impersonation Arunachal Pradesh,Arunachal Pradesh Police books JNU student for sedition - The Times of India,https://news.google.com/rss/articles/CBMixgFBVV95cUxPWVk0SHp2V0xCTi1UcWZuZmoxSHA0bHBaeGVkUnkyQm9iOEs4WTM0S1ZfWjRWZkFxa1daeVJsMkZEWms2SFNxb1JHc3BGTkxYNW9jdjY5eTdGQlFoOFM3MjE5Y1M3Y3MtYU5pTW5IUVd4d2dXLUVGRWF1RWJYcVRBUlVYckZsc0poV2x4WWQzcWI2dHU1WXRiMHp2dUluQ2twOHdZdkJhUUNTWEg1bHVSTWc3MW1WTXJJa3JOR1VxM3A4VG5IVVHSAcsBQVVfeXFMT01SS3NKQmxVRm5mTUJ3YkFMcS1hUnFTMi1HdW9aeWg5ckxyTDFnTHJUZWNOMkM1VzY4REtvWUN4blBmTk4xaEdKRnZlb0txMG5wWmI5Um1UZVZBRzRfVzR3ejJuUV9LSVNrZXRjVlljSldaN1pGZzhiY1lhQkpsZWpTVUJMb3NyeVplLXVISHZaQzdWN0tLcHFNU2RLNEYxUzNOdmtZVzVJQ19uTjZpbFNnQW12UUZILUp3OVM1MEJ1YWVESzVjQnNNMFE?oc=5,The Times of India,"Sun, 26 Jan 2020 08:00:00 GMT",2026-06-14T19:58:34.939950,impersonation_identity_theft,True,False,candidate,https://timesofindia.indiatimes.com/city/delhi/arunachal-pradesh-police-books-jnu-student-for-sedition/articleshow/73634604.cms
impersonating officer Arunachal Pradesh,Arunachal Pradesh: Soldier from Kasaragod dies in helicopter crash - English Varthabharati,https://news.google.com/rss/articles/CBMipwFBVV95cUxPa1FLQi05V204bEx2Z20ySzJfSTN0NFN6a3F6TDJfejNlMFBySjRzcFUzNjhWWGc0QXVmSE5PR013YkJ2emQ4MUd4MUgtVU5PS2tfSFdXS3pjWUxhNGtZcjVvaC1NM0dpWDNTZG1JVU1TNktMemE4Z3hqTFFfd2RhNGJVSVFMUnREUmVRNGVZWF9EaXJWMjRMOFN4cUw3ai0tdzBMOVZUMA?oc=5,English Varthabharati,"Sat, 22 Oct 2022 07:00:00 GMT",2026-06-14T19:58:36.488328,impersonation_identity_theft,True,False,candidate,https://english.varthabharati.in/india/arunachal-pradesh-soldier-from-kasaragod-dies-in-helicopter-crash
fake cop Arunachal Pradesh,Arunachal Pradesh Cop Killed In Tiger Attack In Mehao Sanctuary - ETV Bharat,https://news.google.com/rss/articles/CBMiswFBVV95cUxPUHJ5ZXU1cExlVHNpNkV3cjk5NU91M3h5Y0J5SDNTSWtfTEZYUi00eThEaEd6WTZGUTVGTXpSQU1sUmJmSFVLM1JOcWVMeU5XaURmUER0MjdfQjlsMXpFN3gwbVQwQ0hkS1dYcHFkdndidUFvRENyVWhpTnhjNUFhWDVnb2doWHh2VUNmZFlfaktjWmd2emVyUjBWQm5ZZUNXeV80aGpOZnNJSFl4ckxTVzdfc9IBuAFBVV95cUxOcmRNSlhQLTR2eW1sYTV0enhwMzRVTVE5bEJfVXk5NGJHdTNNcFpHamZzendiTzQ2ckxrajYtZWFxT3p4bnNzd0RvQndnZ2x5UU94Q3prTUNvSlprOFpUZW1iSmlRczF0Nko3dTBBSUFvOWxIbTNncmZsUkFQcFZVS2c2Y1lfMWlHZzA2czMtODcyMHU4ZDBxeVdEN0tzUW82WWNaeUxEcklmaC1BSEtSNjJqczNGUVhE?oc=5,ETV Bharat,"Wed, 04 Feb 2026 08:00:00 GMT",2026-06-14T19:58:43.345602,impersonation_identity_theft,True,False,candidate,https://www.etvbharat.com/en/state/arunachal-pradesh-cop-killed-in-tiger-attack-in-mehao-sanctuary-enn26020405933
fake cop Arunachal Pradesh,"Arunachal: Pasighat Police Seizes Fake HP Cartridges Worth ₹2.27 Lakh, Shop Owner Arrested - Arunachal24",https://news.google.com/rss/articles/CBMivAFBVV95cUxNdnBFZWhwcTJ4dWZPX053YmZxTlFuQUNoRnI1ZVVsTlBnZmROZUJXdFF2M19TMjN5cGVpSDM5Tl8zM2k2X3daejJmT1dXWXoyTVlXdnJFSEkzS2VOOXNiMnJaZWMzSTBFa1p0Rl9WcUtQOGFNbGl2SEJzbXBtOXExWkFVYTdaeWVnQ21ON3JaTWtCbmNJUk1OMjBERFdXcWhDQ3E3MzRUV1NPQXNLZU10cGVtR29nb1JfUXpGZg?oc=5,Arunachal24,"Fri, 22 Aug 2025 07:00:00 GMT",2026-06-14T19:58:43.345638,impersonation_identity_theft,True,False,candidate,https://arunachal24.in/arunachal-pasighat-police-seizes-fake-hp-cartridges-worth-%E2%82%B92-27-lakh-shop-owner-arrested/
fake cop Arunachal Pradesh,Delhi Police L&O Chief Madhup Kumar Tiwari Transferred to Arunachal Pradesh in Sudden MHA Move - Elets Technomedia,https://news.google.com/rss/articles/CBMiywFBVV95cUxPWDBvU2FGTEpsemlQZl9HR0ZPUHduSGVnWXB6dnZIZ2VSX0xLWWZ1T0tIcDNkaVVVY2wyVXRWWjJXdTZCZ1ZqUkd0S2NhbU1XbkVKYkR2YVR0SF9VTWdvYzVoTW02SDVZOXhuU1d6VUFkdWo2RmlZdUozRDJxTktUYnRGU21hZEZ5NkZsdlp6aFIxVUtMV0xxS1p3d25IYmZRSDAwbmdPUDFkZXpsaDEyWDVUSmI1bldJcWFZYnFjVFNIaWw5eU0xMkVkaw?oc=5,Elets Technomedia,"Mon, 04 May 2026 07:00:00 GMT",2026-06-14T19:58:43.345650,impersonation_identity_theft,True,False,candidate,https://egov.eletsonline.com/2026/05/delhi-police-lo-chief-madhup-kumar-tiwari-transferred-to-arunachal-pradesh-in-sudden-mha-move/
fake cop Arunachal Pradesh,Arunachal Pradesh DSP 'killer' shot dead in encounter - The Times of India,https://news.google.com/rss/articles/CBMixAFBVV95cUxQTmpuU0VYeXRRR0ctR2NNYjhIZktDN2NvMVZHd3RhNm54eEtNbkVhSUxHOFNhSXR3dllaYmVadVJyV1lFRXFFaklqWTF3LXRWa2dDbU9tYmJsbWVURHFwWFdqMHdyb0ZNRDJIVmQzLTZ1WEZjXzE4Zk5CYmFOS0dNNGVmX1lmajdpSnFKbXhQNFh2bnZXQlM3NHhyU2JCV0ZKZmtXRlpCVTNRdXg0N2daR2doUm9WdkYySUR2Rmk2d2t0RC0y0gHKAUFVX3lxTE1hTUlsUllXMEl5Tm9DRkllQm0wbFU5RXc5QlRpWGNPT3FZU3hPZnVSWmR4MGYxQlhYMXc4NFFvV3dIdGRqZFZCTnF6YlF5aFF2dkRZRGdPaDNNVS10Slk0TFBxN1N3UnYxLTQzQ1I1QXdzMXRMVGtTSGo3bHcxWTNKLXRwSmpjd3JsdURPTVNPblhGdkE2WnFUbkFUMW95NGJLdmlFc2t3Q1hVM1VfcjRRVkFSOE1RTkdhbmYyME1kVnJ2NUd0ZFJhZXc?oc=5,The Times of India,"Sun, 19 Jan 2020 08:00:00 GMT",2026-06-14T19:58:43.345847,impersonation_identity_theft,True,False,candidate,https://timesofindia.indiatimes.com/city/itanagar/arunachal-pradesh-dsp-killer-shot-dead-in-encounter/articleshow/73373394.cms
fake cop Arunachal Pradesh,Suspected tiger attack kills policeman on Roing–Anini stretch in Arunachal - India Today NE,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQQWJhS09kS0NjWnRlOXlUSzB0X0RtcUw5dTFBbUJZVUE1S29YbWwyS0R2M181WWJfeFJEM2w3S1dMUWR6SFMzWlQ4VzFKTGowM25uaFFiMHFUX0JGWThhVWNLaWNySzdyOElZMnpibFZDd05pUi1xS0NlcG5XUDhZd0JpbGlpNlZ6VmFIZktYOEJwbzhId1k0N0JKTHFVSlRUMXZQYnZGX3R2ZmhVcWtHaHhSdm43bGp6ekN1aDFNZnI4cXVaUXV3TTVMME1KNDUwdDluWVJsWDdrdS1ubFHSAeMBQVVfeXFMT2ZkemJfNENHbWU5RVlfOEg4SUhuaDRpYjAyY3pyaWVZSE5ScU14bm5JR2pqLVBrR19UTkZ3dzNoYmpRYndBeEQ5UXZTeTAyQmpMOHdPU2hOdjRHWklRV0JBOS1PT3VwRng1cXhyNF9mbDE1Z0NfWC1uRllzemM4cGxUWVFWaDFOeVE2VTZzM0dRVEp3dFFxSTJIMjhWbjE1NkQ4Y1UtTngwaEVrckVPY2w4N3oydEZGNDdOemc0Y0ZpVDdUU2pOVmdKNlYyY2hsTHVDZS1FQ1BySXoxT3ZYV0F1aTQ?oc=5,India Today NE,"Tue, 03 Feb 2026 08:00:00 GMT",2026-06-14T19:58:43.345880,impersonation_identity_theft,True,False,candidate,https://www.indiatodayne.in/arunachal-pradesh/video/suspected-tiger-attack-kills-policeman-on-roing-anini-stretch-in-arunachal-1340939-2026-02-03
fake cop Arunachal Pradesh,Nirmala's Diwali visit defused Army-police Bomdila standoff - The Times of India,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNbDdmQl8zZmcxWlBmaUduVE9kV2FfcXZ5Zmh6dVlVNktYR0l1VkRTZy1zLUljY3Bad0N2T0MxRUFmWjFtUnNaS1V6bHZOekZ0a0stbkVMNFNFOGpBU01JNzFkMW1kZGpJZmJCN1ItamRhNVRTZFVtZW9SdmRfUFozMU1IMGFIMUdaRWozWUlQN3VfNGFkem5HWEZsZl8zSzJBQnhYVVhxdlJCSmVTUFVlVVFhU0NQUHBpNG9Tc1RmUlhMLTjSAcgBQVVfeXFMUHE3cmFmZmJPdzFLYkhITnhDQXhab2J1Zk1MM0QtdTdwVDNNTEZmcWJFaWhPRnJHTzhwZTBiNG0ydk5acFBfQ2dXcHU3VzFvX3VZemkzelhKWmpaWi1zSlhnNlh0S01lQ3Fod3AxdDhJOEZWUG5Qam9tYkQ3YTA0RFVidUdhTkFXLVRkczFEeUpJMFBEa2EwWUNueDZ3OHJlOXVCTG9PcFRYVHFDcGV3VWU0ZGRaNUhiZkhRZndLOWxJejlFa0ZMUms?oc=5,The Times of India,"Sat, 17 Nov 2018 08:00:00 GMT",2026-06-14T19:58:43.345935,impersonation_identity_theft,True,False,candidate,https://timesofindia.indiatimes.com/india/nirmalas-diwali-visit-defused-army-police-bomdila-standoff/articleshow/66662236.cms
fake cop Arunachal Pradesh,Arunachal Pradesh Governor K. T. Parnaik appeals to residents to switch off lights for Earth Hour - Northeast News - Northeast India news 24×7 -,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNMjR0S3dVeWRHS1E0Sk00QVhVYlhSamZ5TmgxQ01samVoUjlpM191NXNBb3dtSlpsc1FXemtndHZRaklWOW9iUElGbEphRUswajgycEttLXpaUEVzTC1Bak9aci1XSGQya3Y5ai1mS3EtZ0pDaXU2aExfRDNRSG5HM1h5QUVOcF8wendRVUZCMU5VMjNGTGZ6VlVSVzBsYlJreXMwZ1F4TTViVWswNmJOeUtWQndjU0xSaVJOa3dGX2ZYLS16dzMwMjJkX0ZaYWUwRWFZTw?oc=5,Northeast News - Northeast India news 24×7 -,"Sat, 28 Mar 2026 07:00:00 GMT",2026-06-14T19:58:43.346162,impersonation_identity_theft,True,False,candidate,https://nenews.in/arunachal-pradesh/arunachal-pradesh-governor-k-t-parnaik-appeals-to-residents-to-switch-off-lights-for-earth-hour/46135/
fake government official Arunachal Pradesh,Services of 256 staffers terminated for producing 'forged' appointment letters in Arunachal Pradesh - The Hindu,https://news.google.com/rss/articles/CBMi_gFBVV95cUxNNXhYeFpZb2Vvd0k4MUdXR25mYzVzUFNEOGxnb0NxOGQwYkZxSzNsVUladVpwSnFlajZoSU1mX3VJSHY3S2NwMW5NZzQtcGV6Tlc3ZWVZY2dReDNzY3oxNlY2VmdMd3FkeldUZnlDNDNubTNIT0JlaU95THliaTd0UWs3WWwwVlBrWkVYNlo4YkF1d1djWThKem1jc2VaUFY0WUo1OHlhX05WOEtCWGctM2JXLXE3UFcwZ2NDNjRQb2h6dzhsMWxyVkdpQzhvdFN6YVRSd2dqTWE2cmtIa21tYnNOV0NaSDYwZDVKVEV2X0Z1WjYyVng3Zy15NmVid9IBhAJBVV95cUxQM3JrcVhWb0d4WmdjQnFQeWRHcUpsbWdfMDI5Y2xIbFJkUmk4bzlCdDNwNjM4dDJmUXJ6aWN4NjBZaGhuWUZWUWh1Ql9xNGZLRVBZYjRxWFZmcmVucTN1NjFXYTZuSUJSQkxnLU9Md1V4MFdXSGlucXJtZHhscFVvUjlYTGZuT2FxODBjOXZDTVBjVE1tUHM4SS1lZTdqc2VZVmF0b2lrRW91UWZjZnNweGZzalVUUEtxQ3JVUHNsajJFTXRZUnB0Qml3Umc5VDN6V0xzNU5FMGtFTjFyc1dNMFd0bzhwaW9zN0pNOUxWVUFUNXJoLTRyX19pYmtSQjZRTUhXSg?oc=5,The Hindu,"Fri, 24 Nov 2023 08:00:00 GMT",2026-06-14T19:58:46.096571,impersonation_identity_theft,True,False,candidate,https://www.thehindu.com/news/national/other-states/services-of-256-staffers-terminated-for-producing-forged-appointment-letters-in-arunachal-pradesh/article67568973.ece
fake government official Arunachal Pradesh,Fact Check: Is China carrying out a massive military build-up near Arunachal Pradesh? Here's the truth be - The Times of India,https://news.google.com/rss/articles/CBMilAJBVV95cUxPR2VXVW1KNXU4Z0ktSUVQRURSNnlUNVE0RGQzR3hmR2hsWHJPVTJYQ2w1aWhPNWNnR1hhT3A0dXRnSVlhOXMtRGhJb2FSVmNJakRiOWpZNlUzdjZVYkprN3hIcE5LMVpFUXBzZVMtRmktXzRwMl9hX0NEWnI0TE05bW9KREFTcW5fenIxSTFjcGRmeFNBU3hmalFtLWk3MVBrYjAtR2xFc2VQY3hobGxISmVEZjZKSjVzZ1BnenBTQmQwSld0VlhOZkctZjhESTB1dXhoSEpCaVdQOFBXdDIzM21qODRVc0xHbENYSWNmSnIzUW5neW9TLXdzVkZWS2NmcElqYUI4MFQycmFUX3Q2REg1aS3SAZoCQVVfeXFMTTJoREZRdi01RTVnQ3Y3V19XbWhKMWdlbFNXTUhoTl9uUjhxbjRFY3Zxc3dFdDc5cGRmQ2FYUVh2M3o3RXNhNW5haG50WXBsemNITlIwVEY4OUZxM0lzbWtDZUo3TXFvVmZfVTNiVTM0RV82dVZ6NHA0NU5EV2pQZVZUdmJlZ2tuUXhBRlp1S3NpMjQ3QTFmWjgzODJTT2RMeG9tNndSQkxzOXVXZ3htR0szczV3LW12ajVuTDgyM2xmeGxUbXBtV1V6aW5tV1FvNXo1Qm9KcHJ1aVRUdzMxeTdJVW9DZGV5LXJCaS1rR0duMEd2RWZVZGZVOG50Slk4cTV6d0dEaFhzVWNCRGQ1YUxBR19KcTBHTl9B?oc=5,The Times of India,"Sun, 14 Dec 2025 08:00:00 GMT",2026-06-14T19:58:46.096732,impersonation_identity_theft,True,False,candidate,https://timesofindia.indiatimes.com/india/fact-check-is-china-carrying-out-a-massive-military-build-up-near-arunachal-pradesh-heres-the-truth-behind-viral-claim/articleshow/125959608.cms
virus attack Arunachal Pradesh,"Tag: Hydropower Projects in Arunachal Pradesh - South Asia Network on Dams, Rivers and People",https://news.google.com/rss/articles/CBMicEFVX3lxTFB5NHBHMFpSWkpkVUpONVBQTTlUQmxZaXkwODVyMXNVYXFUTkFfVWdPS0NzcF9qRlJXVjd2YTl2RGZoTzh4bDNnd09wdFpYZWp4QzhPb0VhRTJtQm9ZRG9RUnd4Tkt3Yi0tNHNUaWZRbC0?oc=5,"South Asia Network on Dams, Rivers and People","Sat, 01 Mar 2014 08:00:00 GMT",2026-06-14T19:59:23.566875,malware,True,False,candidate,https://sandrp.in/tag/hydropower-projects-in-arunachal-pradesh/
virus attack Arunachal Pradesh,"Hydromania in Arunachal Pradesh: Massive 1850 MW Dam Planned Without Any Basic Data, Not even Water Flow Data… - South Asia Network on Dams, Rivers and People",https://news.google.com/rss/articles/CBMi0wFBVV95cUxOd21HbXVhT1NsQ2pNMmNoWVV6YzQ5MEh0YVdCV1VXdFhXam9ka0NNMDdFVm9wRTc4bW9mbHR2Z0VOYUVOM2dnd3pSV3pYRnd2ekdjV1E0T3dfZzdJRnktTnhXYjltRWRfRGFPVmFhV01PWVMzY2hOVEF6RTNuSkxNb1FPN3l2X3NKQzc3WXRaQUVLSURpdnpxdlV5bkZEcGFUR3V1N1lNUGxDS3lBOVdLU3J3VzNSa3BraHcxTG9xV2NKMmZuakd6NG5xcFk5NGRJZ0Rv?oc=5,"South Asia Network on Dams, Rivers and People","Sat, 01 Mar 2014 08:00:00 GMT",2026-06-14T19:59:23.566969,malware,True,False,candidate,https://sandrp.in/2014/03/01/hydromania-in-arunachal-pradesh-massive-1850-mw-dam-planned-without-any-basic-data-not-even-water-flow-data/
virus attack Arunachal Pradesh,No more a Central Jail; it's Arunachal Pradesh Correctional Centre - Magzter,https://news.google.com/rss/articles/CBMixgFBVV95cUxNanFiWE4zZk9EVEE2a1hpV1l3NmRyb3o0aW91X1RjakZmb1ZPNWlJbTJBVDlyVEhFVmp5TE56LXBMdWt2cUp3bEdOYlpxTy1aREQ1ZjdXSDZyVXJxeHhtZmZNVk5YMlRPZnZLNXdKV1VpU3BQaEVoOWhjaFVrWk1mWHlKQkthTjktWVlYaFdaUHpPM0RIWlRyZTFkcUhLNjBlNHlzeVNiUG1MVHoxQUkzTlRxZlR0WC1GTkFMcDI1UTZQd1M2c0E?oc=5,Magzter,"Sat, 24 Dec 2022 08:00:00 GMT",2026-06-14T19:59:23.567130,malware,True,False,candidate,https://www.magzter.com/stories/newspaper/The-Morning-Standard/NO-MORE-A-CENTRAL-JAIL-ITS-ARUNACHAL-PRADESH-CORRECTIONAL-CENTRE
virus attack Arunachal Pradesh,Tiger Attack in Arunachal Pradesh: Police Constable Chikseng Manpung Mauled to Death by Tiger While Riding - LatestLY,https://news.google.com/rss/articles/CBMihwJBVV95cUxPSTFFa1g5X21TMUdDb29iekdydnJUT3lucW5Sd2cwbWU0YWY2QUVwZUVYRnpiN2JqbW9XYzI5eFdsTGQ2cXpaUHBvMm5MOXB3MGsxUllrMTEtYks5R0RjUF9SbDM5NDY4SEpEQ3V2Um1GV0tPOWxWRzhVcFVGLXJ2WjlGNUQtd05CX2ptazlSZ1lkZ1dVVHJ0R29ZQmNVT0R0cktlTkpaUURCX3pjVDhQMWQwLUR0NVA0eGhId0dfSldudDZWTW0tY0x6QWY1empHY2MyOEJzNC1GLUstUEp6VW50eElWVEM5a0owbzRlOHpwMkZTX2Vxb3hTa0pIdE9yYnFqVklHd9IBjAJBVV95cUxPd1FSSFQtcHN6WXdoYklZV2h1VkdlRGdrbWtkWUtCVTFpVWFVZjY3dTZ4WDNERW05NUFTdktVYlhUdXZuUW9kcHo2clJUdlVJeURFcUtQbWNiZ05OdEdSSmM1Q0trRUNaZkd0VHd5SjRMZUtSQjdZYmFmV3Y2SHo1cnNnTjBIeWQzR1RBS1Y4OVRsb3NNNW91dHBEZ0JWMkMtT3AybWhhY3dLNV9WMFdOQlRHSXlxazFZRnlmVmcteHNnRDA2cGRUcTlKQnlDLWk3VU1wdFpDckpWMkRBUXVFb2RiTkNwaGs1OVlYeTJNUVpvWTNKUkFUdTAzaEtrQkp6TDRVbDN6RFRITkJC?oc=5,LatestLY,"Thu, 05 Feb 2026 08:00:00 GMT",2026-06-14T19:59:23.567285,malware,True,False,candidate,https://www.latestly.com/india/news/tiger-attack-in-arunachal-pradesh-police-constable-chikseng-manpung-mauled-to-death-by-tiger-while-riding-bike-on-dibang-valley-7301889.html
malware Arunachal Pradesh,"Dalai Lama must not be dragged into malicious speculation like ""Epstein files"": Arunachal Pradesh CM - ANI News",https://news.google.com/rss/articles/CBMi8wFBVV95cUxPalFMTGdacTJpVTlnYWVHMld0QTJRelB2cU1WWE5iMUxkVkV4YnVKb3puT3RMMmY0WWNtVXZPM0QwdVZRb2pqaUNlWnY2RGVJSnU3Tnp5aUU4NkZhb0VCazVRQ09jS1dORnZ6NkxuZnNwWGdneHdwN0dsTENIRUJpbHZPNXFFQ2JGbmNxYXZheEY1UGZNN0xoYnR1RmJ5M2sxNkVZNkdwN1lJMVhyNXJVT2Q5UVkySmdaa0ZQMUplTnlzckxEdTFQLXBBcnI3ZkVJZ3NIOU5tajZUTDNCSGlqVFVRREl0V3FSWFFoN0d1ZkhfSEE?oc=5,ANI News,"Sun, 08 Feb 2026 08:00:00 GMT",2026-06-14T19:59:27.229469,malware,True,False,candidate,https://www.aninews.in/news/national/general-news/dalai-lama-must-not-be-dragged-into-malicious-speculation-like-epstein-files-arunachal-pradesh-cm20260208230613/
malware Arunachal Pradesh,Indian travel vlogger held in China for 15 hours over remarks on Arunachal Pradesh - Business Today,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQbkVnb2ZELVRNUWVpZDEwVnlxTHZHTExmOWVOVlNRcTNQcm9lRTlPWlR3bml1a0NPXzlXQjBQd29BRGVLcHZycmE5ZzFHczBUUUcwWnk3djVNa1lWVF8wSnQzM0JlSC1CSjdPMWRCSVM5MFQtT01jZjBtWVFsVjV1X1JPZ2VyR0FaUUhHbUhGRE9scWJISlowMHRtbnl6WmxQTVVzeHBNVnlvRnZyU2YxQ2ZpR1JMSXNRcDdPYWNvQ3VFY1ZQbEdCR1k0SkIxbF9POFJacm5zOHnSAd4BQVVfeXFMT05hSEJwYUZEZ2x5NG9DRE5kRTNyaERzSzBUcGVhMi1pbkhYeURlbEhqQkVjVnIxOGozZlQ4MFczSVNXSnZ2TUFzQkpfakhPMUVZSXh4TFVrcDdrZHRiTUxOMWIxM1psRkE5Y1ZkVnRWeTdBd0ZUamtWdEVlMlVveWRlZ1hraktPWFdIQkVlRDdBYWRRWnl6cnZWUExUbmljVjdpdWpINXlyaE53RU1weU5PNEVha3lUV0YteWgyTDBMSjMwV09iXzd0SnRReTg5Y25sYV9sc3J4U1JhQm13?oc=5,Business Today,"Wed, 24 Dec 2025 08:00:00 GMT",2026-06-14T19:59:27.229602,malware,True,False,candidate,https://www.businesstoday.in/india/story/indian-travel-vlogger-held-in-china-for-15-hours-over-remarks-on-arunachal-pradesh-508108-2025-12-24
